season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
fall,1,9,16,False,0,False,clear,26.24,31.06,0.44,11.0014,0.6100307062436029
fall,1,9,17,False,0,False,clear,27.06,31.06,0.41,0.0,0.5834186284544524
fall,1,9,18,False,0,False,clear,25.42,31.06,0.5,11.0014,0.4923234390992835
fall,1,9,19,False,0,False,clear,25.42,31.06,0.5,8.9981,0.4124872057318321
fall,1,9,20,False,0,False,clear,24.6,31.06,0.53,7.0015,0.33162743091095187
fall,1,9,21,False,0,False,clear,24.6,31.06,0.56,7.0015,0.195496417604913
fall,1,9,22,False,0,False,clear,22.96,26.515,0.68,6.0032,0.1299897645854657
fall,1,9,23,False,0,False,clear,22.14,25.76,0.68,7.0015,0.09621289662231321
fall,1,9,0,False,1,True,clear,22.14,25.76,0.68,11.0014,0.04605936540429888
fall,1,9,1,False,1,True,clear,21.32,25.0,0.72,6.0032,0.021494370522006142
fall,1,9,2,False,1,True,clear,21.32,25.0,0.72,0.0,0.01330603889457523
fall,1,9,3,False,1,True,clear,20.5,24.24,0.77,6.0032,0.007164790174002047
fall,1,9,4,False,1,True,clear,20.5,24.24,0.77,0.0,0.011258955987717503
fall,1,9,5,False,1,True,clear,19.68,23.485,0.82,6.0032,0.04605936540429888
fall,1,9,6,False,1,True,clear,19.68,23.485,0.82,0.0,0.16786079836233367
fall,1,9,7,False,1,True,clear,21.32,25.0,0.77,0.0,0.503582395087001
fall,1,9,8,False,1,True,clear,22.14,25.76,0.77,6.0032,0.6990788126919141
fall,1,9,9,False,1,True,clear,23.78,27.275,0.68,8.9981,0.3060388945752303
fall,1,9,10,False,1,True,misty,25.42,30.305,0.65,12.998,0.2067553735926305
fall,1,9,11,False,1,True,misty,25.42,30.305,0.69,15.0013,0.2579324462640737
fall,1,9,12,False,1,True,misty,25.42,30.305,0.69,12.998,0.30194472876151485
fall,1,9,13,False,1,True,clear,26.24,30.305,0.65,16.997899999999998,0.3510747185261003
fall,1,9,14,False,1,True,misty,26.24,30.305,0.65,16.997899999999998,0.3398157625383828
fall,1,9,15,False,1,True,misty,26.24,30.305,0.65,16.997899999999998,0.345957011258956
fall,1,9,16,False,1,True,misty,26.24,30.305,0.69,16.997899999999998,0.46366427840327534
fall,1,9,17,False,1,True,misty,26.24,30.305,0.65,15.0013,0.8618219037871033
fall,1,9,18,False,1,True,misty,25.42,29.545,0.73,11.0014,0.7922210849539406
fall,1,9,19,False,1,True,misty,25.42,29.545,0.73,7.0015,0.49744114636642783
fall,1,9,20,False,1,True,misty,25.42,29.545,0.73,8.9981,0.34800409416581374
fall,1,9,21,False,1,True,rain,25.42,28.79,0.83,15.0013,0.23848515864892528
fall,1,9,22,False,1,True,rain,25.42,28.79,0.83,16.997899999999998,0.13203684749232344
fall,1,9,23,False,1,True,rain,24.6,25.76,0.94,16.997899999999998,0.07164790174002048
fall,1,9,0,False,2,True,rain,24.6,25.76,0.94,16.997899999999998,0.01330603889457523
fall,1,9,1,False,2,True,rain,24.6,25.76,0.94,12.998,0.00511770726714432
fall,1,9,2,False,2,True,rain,24.6,25.76,0.94,12.998,0.0040941658137154556
fall,1,9,3,False,2,True,misty,25.42,27.275,0.94,19.0012,0.006141248720573183
fall,1,9,4,False,2,True,misty,25.42,27.275,0.94,23.9994,0.007164790174002047
fall,1,9,5,False,2,True,misty,26.24,28.79,0.89,22.0028,0.04912998976458546
fall,1,9,6,False,2,True,misty,26.24,28.79,0.89,22.0028,0.17093142272262027
fall,1,9,7,False,2,True,misty,26.24,28.79,0.89,30.0026,0.36438075742067555
fall,1,9,8,False,2,True,misty,27.06,30.305,0.83,36.9974,0.6878198567041965
fall,1,9,9,False,2,True,misty,27.06,30.305,0.83,39.0007,0.2998976458546571
fall,1,9,10,False,2,True,rain,27.880000000000003,31.82,0.79,43.000600000000006,0.16376663254861823
fall,1,9,11,False,2,True,misty,27.880000000000003,31.82,0.79,43.000600000000006,0.15455475946775846
fall,1,9,12,False,2,True,rain,27.880000000000003,31.82,0.83,30.0026,0.09007164790174002
fall,1,9,13,False,2,True,misty,28.7,33.335,0.74,39.0007,0.11668372569089049
fall,1,9,14,False,2,True,rain,24.6,25.76,0.94,31.0009,0.14636642784032752
fall,1,9,15,False,2,True,rain,24.6,27.275,0.88,16.997899999999998,0.0368474923234391
fall,1,9,16,False,2,True,rain,24.6,27.275,0.88,19.9995,0.14431934493346982
fall,1,9,17,False,2,True,rain,24.6,27.275,0.88,12.998,0.345957011258956
fall,1,9,18,False,2,True,misty,24.6,27.275,0.88,11.0014,0.28761514841351077
fall,1,9,19,False,2,True,misty,24.6,27.275,0.88,19.9995,0.33162743091095187
fall,1,9,20,False,2,True,misty,24.6,27.275,0.88,12.998,0.2968270214943705
fall,1,9,21,False,2,True,misty,24.6,27.275,0.88,12.998,0.21187308085977483
fall,1,9,22,False,2,True,rain,23.78,27.275,0.83,31.0009,0.15455475946775846
fall,1,9,23,False,2,True,misty,22.96,26.515,0.83,15.0013,0.07983623336745138
fall,1,9,0,False,3,True,misty,22.96,26.515,0.68,19.0012,0.02661207778915046
fall,1,9,1,False,3,True,misty,22.14,25.76,0.68,16.997899999999998,0.012282497441146366
fall,1,9,2,False,3,True,misty,22.14,25.76,0.64,22.0028,0.0030706243602865915
fall,1,9,3,False,3,True,misty,21.32,25.0,0.63,16.997899999999998,0.00511770726714432
fall,1,9,4,False,3,True,misty,21.32,25.0,0.68,23.9994,0.01023541453428864
fall,1,9,5,False,3,True,misty,21.32,25.0,0.68,19.0012,0.057318321392016376
fall,1,9,6,False,3,True,clear,21.32,25.0,0.63,16.997899999999998,0.17604912998976457
fall,1,9,7,False,3,True,clear,21.32,25.0,0.63,15.0013,0.5578300921187308
fall,1,9,8,False,3,True,clear,21.32,25.0,0.59,15.0013,0.8157625383828045
fall,1,9,9,False,3,True,clear,22.14,25.76,0.6,16.997899999999998,0.3705220061412487
fall,1,9,10,False,3,True,clear,22.96,26.515,0.52,12.998,0.19651995905834185
fall,1,9,11,False,3,True,clear,24.6,31.06,0.43,16.997899999999998,0.25281473899692936
fall,1,9,12,False,3,True,clear,24.6,31.06,0.43,16.997899999999998,0.3203684749232344
fall,1,9,13,False,3,True,clear,24.6,31.06,0.4,16.997899999999998,0.29580348004094165
fall,1,9,14,False,3,True,clear,25.42,31.06,0.38,16.997899999999998,0.29273285568065505
fall,1,9,15,False,3,True,clear,25.42,31.06,0.35,0.0,0.31832139201637666
fall,1,9,16,False,3,True,clear,25.42,31.06,0.35,0.0,0.47697031729785055
fall,1,9,17,False,3,True,clear,24.6,31.06,0.38,15.0013,0.9068577277379734
fall,1,9,18,False,3,True,clear,23.78,27.275,0.4,19.0012,0.9129989764585466
fall,1,9,19,False,3,True,clear,22.96,26.515,0.43,15.0013,0.6253838280450358
fall,1,9,20,False,3,True,clear,21.32,25.0,0.48,11.0014,0.4186284544524053
fall,1,9,21,False,3,True,clear,20.5,24.24,0.59,11.0014,0.3572159672466735
fall,1,9,22,False,3,True,clear,20.5,24.24,0.63,6.0032,0.23439099283520984
fall,1,9,23,False,3,True,clear,19.68,23.485,0.67,6.0032,0.12589559877175024
fall,1,9,0,False,4,True,clear,20.5,24.24,0.63,0.0,0.0593654042988741
fall,1,9,1,False,4,True,clear,18.86,22.725,0.72,7.0015,0.01842374616171955
fall,1,9,2,False,4,True,clear,18.86,22.725,0.72,6.0032,0.011258955987717503
fall,1,9,3,False,4,True,clear,18.04,21.97,0.77,0.0,0.006141248720573183
fall,1,9,4,False,4,True,clear,18.04,21.97,0.77,7.0015,0.006141248720573183
fall,1,9,5,False,4,True,clear,18.04,21.97,0.77,7.0015,0.057318321392016376
fall,1,9,6,False,4,True,clear,18.04,21.97,0.77,0.0,0.17400204708290687
fall,1,9,7,False,4,True,clear,18.86,22.725,0.82,7.0015,0.5465711361310133
fall,1,9,8,False,4,True,clear,20.5,24.24,0.68,6.0032,0.8085977482088025
fall,1,9,9,False,4,True,clear,22.96,26.515,0.6,6.0032,0.3633572159672467
fall,1,9,10,False,4,True,clear,23.78,27.275,0.53,6.0032,0.19447287615148415
fall,1,9,11,False,4,True,clear,25.42,31.06,0.43,0.0,0.24872057318321392
fall,1,9,12,False,4,True,clear,25.42,31.06,0.43,8.9981,0.2968270214943705
fall,1,9,13,False,4,True,clear,26.24,31.06,0.44,8.9981,0.34390992835209827
fall,1,9,14,False,4,True,clear,26.24,31.06,0.47,12.998,0.30501535312180145
fall,1,9,15,False,4,True,clear,27.06,31.06,0.47,12.998,0.2978505629477994
fall,1,9,16,False,4,True,clear,26.24,31.06,0.47,11.0014,0.4677584442169908
fall,1,9,17,False,4,True,clear,26.24,31.06,0.5,15.0013,0.9989764585465711
fall,1,9,18,False,4,True,clear,24.6,31.06,0.56,16.997899999999998,0.9211873080859775
fall,1,9,19,False,4,True,clear,23.78,27.275,0.6,15.0013,0.617195496417605
fall,1,9,20,False,4,True,clear,22.96,26.515,0.64,8.9981,0.42681678607983625
fall,1,9,21,False,4,True,clear,22.96,26.515,0.64,12.998,0.2804503582395087
fall,1,9,22,False,4,True,clear,22.14,25.76,0.73,7.0015,0.2937563971340839
fall,1,9,23,False,4,True,clear,22.14,25.76,0.68,7.0015,0.15762538382804503
fall,1,9,0,False,5,True,clear,22.14,25.76,0.68,0.0,0.06755373592630501
fall,1,9,1,False,5,True,clear,21.32,25.0,0.72,0.0,0.05015353121801433
fall,1,9,2,False,5,True,clear,21.32,25.0,0.72,0.0,0.014329580348004094
fall,1,9,3,False,5,True,clear,20.5,24.24,0.77,6.0032,0.012282497441146366
fall,1,9,4,False,5,True,clear,20.5,24.24,0.77,0.0,0.01023541453428864
fall,1,9,5,False,5,True,clear,20.5,24.24,0.82,0.0,0.05015353121801433
fall,1,9,6,False,5,True,clear,20.5,24.24,0.77,6.0032,0.16888433981576254
fall,1,9,7,False,5,True,clear,21.32,25.0,0.77,0.0,0.5148413510747185
fall,1,9,8,False,5,True,clear,22.14,25.76,0.73,8.9981,0.77482088024565
fall,1,9,9,False,5,True,clear,23.78,27.275,0.68,8.9981,0.39201637666325484
fall,1,9,10,False,5,True,clear,25.42,30.305,0.61,15.0013,0.23029682702149437
fall,1,9,11,False,5,True,clear,27.06,31.06,0.57,15.0013,0.3285568065506653
fall,1,9,12,False,5,True,clear,27.880000000000003,31.82,0.57,11.0014,0.39815762538382804
fall,1,9,13,False,5,True,clear,28.7,32.575,0.54,11.0014,0.43091095189355166
fall,1,9,14,False,5,True,clear,28.7,32.575,0.54,19.9995,0.4216990788126919
fall,1,9,15,False,5,True,clear,28.7,32.575,0.54,15.0013,0.4329580348004094
fall,1,9,16,False,5,True,clear,28.7,32.575,0.54,12.998,0.5803480040941658
fall,1,9,17,False,5,True,clear,27.880000000000003,31.82,0.57,19.0012,0.8659160696008188
fall,1,9,18,False,5,True,clear,27.06,31.06,0.61,16.997899999999998,0.8239508700102354
fall,1,9,19,False,5,True,clear,26.24,30.305,0.65,16.997899999999998,0.601842374616172
fall,1,9,20,False,5,True,clear,25.42,30.305,0.69,12.998,0.37768679631525076
fall,1,9,21,False,5,True,clear,24.6,29.545,0.73,16.997899999999998,0.3193449334698055
fall,1,9,22,False,5,True,clear,24.6,29.545,0.73,12.998,0.30194472876151485
fall,1,9,23,False,5,True,clear,24.6,29.545,0.73,22.0028,0.19037871033776868
fall,1,9,0,False,6,False,clear,24.6,29.545,0.73,19.0012,0.17604912998976457
fall,1,9,1,False,6,False,clear,23.78,27.275,0.83,19.9995,0.1269191402251791
fall,1,9,2,False,6,False,clear,22.96,26.515,0.88,16.997899999999998,0.0849539406345957
fall,1,9,3,False,6,False,clear,22.96,26.515,0.83,19.0012,0.04605936540429888
fall,1,9,4,False,6,False,clear,22.96,26.515,0.83,19.0012,0.015353121801432957
fall,1,9,5,False,6,False,clear,22.96,26.515,0.83,22.0028,0.017400204708290685
fall,1,9,6,False,6,False,clear,22.96,26.515,0.83,19.9995,0.04196519959058342
fall,1,9,7,False,6,False,clear,23.78,27.275,0.78,16.997899999999998,0.07881269191402251
fall,1,9,8,False,6,False,clear,24.6,29.545,0.73,19.9995,0.22313203684749233
fall,1,9,9,False,6,False,clear,26.24,30.305,0.69,16.997899999999998,0.3858751279426817
fall,1,9,10,False,6,False,clear,27.06,31.06,0.65,22.0028,0.4851586489252815
fall,1,9,11,False,6,False,clear,28.7,32.575,0.58,19.0012,0.6407369498464688
fall,1,9,12,False,6,False,clear,29.52,33.335,0.54,19.9995,0.7041965199590583
fall,1,9,13,False,6,False,clear,30.34,33.335,0.51,23.9994,0.7236438075742068
fall,1,9,14,False,6,False,clear,31.16,34.09,0.48,19.0012,0.6693961105424769
fall,1,9,15,False,6,False,clear,30.34,33.335,0.48,26.0027,0.7676560900716479
fall,1,9,16,False,6,False,clear,30.34,33.335,0.51,22.0028,0.6960081883316275
fall,1,9,17,False,6,False,clear,30.34,33.335,0.51,22.0028,0.661207778915046
fall,1,9,18,False,6,False,clear,29.52,33.335,0.54,19.0012,0.6120777891504606
fall,1,9,19,False,6,False,clear,28.7,32.575,0.58,12.998,0.4165813715455476
fall,1,9,20,False,6,False,clear,28.7,32.575,0.54,16.997899999999998,0.33265097236438074
fall,1,9,21,False,6,False,clear,26.24,31.06,0.57,16.997899999999998,0.2671443193449335
fall,1,9,22,False,6,False,clear,25.42,31.06,0.57,12.998,0.24462640736949848
fall,1,9,23,False,6,False,clear,25.42,31.06,0.5,12.998,0.1750255885363357
winter,1,9,0,False,0,False,clear,25.42,31.06,0.38,16.997899999999998,0.1842374616171955
winter,1,9,1,False,0,False,clear,22.14,25.76,0.52,23.9994,0.14534288638689866
winter,1,9,2,False,0,False,clear,21.32,25.0,0.48,16.997899999999998,0.09723643807574207
winter,1,9,3,False,0,False,clear,19.68,23.485,0.55,19.9995,0.05527123848515865
winter,1,9,4,False,0,False,clear,18.86,22.725,0.55,15.0013,0.01023541453428864
winter,1,9,5,False,0,False,clear,18.86,22.725,0.59,16.997899999999998,0.006141248720573183
winter,1,9,6,False,0,False,clear,18.04,21.97,0.62,16.997899999999998,0.016376663254861822
winter,1,9,7,False,0,False,clear,18.86,22.725,0.59,15.0013,0.05834186284544524
winter,1,9,8,False,0,False,clear,19.68,23.485,0.55,23.9994,0.17911975435005117
winter,1,9,9,False,0,False,clear,20.5,24.24,0.51,22.0028,0.28249744114636643
winter,1,9,10,False,0,False,clear,22.14,25.76,0.45,16.997899999999998,0.5005117707267144
winter,1,9,11,False,0,False,clear,22.96,26.515,0.46,16.997899999999998,0.5834186284544524
winter,1,9,12,False,0,False,clear,22.96,26.515,0.43,7.0015,0.7942681678607983
winter,1,9,13,False,0,False,clear,24.6,31.06,0.38,11.0014,0.7185261003070624
winter,1,9,14,False,0,False,clear,24.6,31.06,0.38,12.998,0.6816786079836233
winter,1,9,15,False,0,False,clear,24.6,31.06,0.33,15.0013,0.6550665301944729
winter,1,9,16,False,0,False,clear,24.6,31.06,0.33,22.0028,0.7072671443193449
winter,1,9,17,False,0,False,clear,22.96,26.515,0.35,19.9995,0.7400204708290685
winter,1,9,18,False,0,False,clear,22.14,25.76,0.37,12.998,0.5527123848515865
winter,1,9,19,False,0,False,clear,21.32,25.0,0.42,11.0014,0.4227226202661208
winter,1,9,20,False,0,False,clear,21.32,25.0,0.42,11.0014,0.2579324462640737
winter,1,9,21,False,0,False,misty,21.32,25.0,0.48,7.0015,0.20061412487205732
winter,1,9,22,False,0,False,clear,21.32,25.0,0.48,0.0,0.14124872057318322
winter,1,9,23,False,0,False,misty,20.5,24.24,0.59,7.0015,0.1023541453428864
winter,1,9,0,False,1,True,clear,18.86,22.725,0.63,12.998,0.06550665301944729
winter,1,9,1,False,1,True,clear,18.86,22.725,0.67,8.9981,0.01842374616171955
winter,1,9,2,False,1,True,misty,18.86,22.725,0.63,8.9981,0.008188331627430911
winter,1,9,3,False,1,True,clear,18.86,22.725,0.63,11.0014,0.00511770726714432
winter,1,9,4,False,1,True,clear,18.04,21.97,0.67,7.0015,0.008188331627430911
winter,1,9,5,False,1,True,clear,18.86,22.725,0.63,0.0,0.037871033776867964
winter,1,9,6,False,1,True,clear,18.86,22.725,0.59,0.0,0.17195496417604914
winter,1,9,7,False,1,True,clear,18.86,22.725,0.67,8.9981,0.5424769703172978
winter,1,9,8,False,1,True,clear,20.5,24.24,0.55,12.998,0.7676560900716479
winter,1,9,9,False,1,True,clear,21.32,25.0,0.52,12.998,0.33572159672466734
winter,1,9,10,False,1,True,clear,22.14,25.76,0.49,15.0013,0.20266120777891505
winter,1,9,11,False,1,True,clear,22.96,26.515,0.37,12.998,0.2436028659160696
winter,1,9,12,False,1,True,clear,22.96,26.515,0.35,19.9995,0.3500511770726714
winter,1,9,13,False,1,True,clear,24.6,31.06,0.31,19.9995,0.33572159672466734
winter,1,9,14,False,1,True,clear,24.6,30.305,0.28,0.0,0.3101330603889457
winter,1,9,15,False,1,True,clear,24.6,31.06,0.31,0.0,0.3070624360286592
winter,1,9,16,False,1,True,clear,23.78,27.275,0.3,16.997899999999998,0.5281473899692938
winter,1,9,17,False,1,True,clear,23.78,27.275,0.3,0.0,0.9191402251791198
winter,1,9,18,False,1,True,clear,22.14,25.76,0.37,11.0014,0.8730808597748209
winter,1,9,19,False,1,True,clear,21.32,25.0,0.39,8.9981,0.6038894575230297
winter,1,9,20,False,1,True,clear,21.32,25.0,0.52,7.0015,0.4421699078812692
winter,1,9,21,False,1,True,clear,20.5,24.24,0.51,8.9981,0.26202661207778916
winter,1,9,22,False,1,True,clear,20.5,24.24,0.51,15.0013,0.17604912998976457
winter,1,9,23,False,1,True,clear,18.86,22.725,0.63,8.9981,0.09621289662231321
winter,1,9,0,False,2,True,clear,18.86,22.725,0.67,11.0014,0.06550665301944729
winter,1,9,1,False,2,True,clear,18.04,21.97,0.72,8.9981,0.01330603889457523
winter,1,9,2,False,2,True,clear,17.22,21.21,0.77,8.9981,0.014329580348004094
winter,1,9,3,False,2,True,clear,17.22,21.21,0.71,6.0032,0.00511770726714432
winter,1,9,4,False,2,True,clear,17.22,21.21,0.71,8.9981,0.009211873080859774
winter,1,9,5,False,2,True,clear,17.22,21.21,0.77,6.0032,0.048106448311156604
winter,1,9,6,False,2,True,clear,18.04,21.97,0.77,15.0013,0.1985670419651996
winter,1,9,7,False,2,True,clear,18.04,21.97,0.77,12.998,0.5690890481064483
winter,1,9,8,False,2,True,clear,19.68,23.485,0.67,12.998,0.8239508700102354
winter,1,9,9,False,2,True,clear,22.14,25.76,0.56,16.997899999999998,0.4186284544524053
winter,1,9,10,False,2,True,clear,22.96,26.515,0.52,19.9995,0.17400204708290687
winter,1,9,11,False,2,True,clear,24.6,31.06,0.46,19.9995,0.22313203684749233
winter,1,9,12,False,2,True,clear,25.42,31.06,0.43,19.0012,0.3091095189355169
winter,1,9,13,False,2,True,clear,26.24,31.06,0.47,16.997899999999998,0.31218014329580346
winter,1,9,14,False,2,True,clear,27.06,31.06,0.39,22.0028,0.2998976458546571
winter,1,9,15,False,2,True,clear,27.06,31.06,0.36,22.0028,0.3101330603889457
winter,1,9,16,False,2,True,clear,27.06,31.06,0.39,19.9995,0.5066530194472876
winter,1,9,17,False,2,True,clear,27.06,31.06,0.39,19.0012,0.9897645854657113
winter,1,9,18,False,2,True,clear,26.24,31.06,0.41,15.0013,0.8413510747185261
winter,1,9,19,False,2,True,clear,25.42,31.06,0.5,16.997899999999998,0.5516888433981576
winter,1,9,20,False,2,True,clear,24.6,31.06,0.56,19.9995,0.43500511770726713
winter,1,9,21,False,2,True,clear,24.6,31.06,0.56,19.9995,0.3039918116683726
winter,1,9,22,False,2,True,clear,24.6,31.06,0.56,19.0012,0.19242579324462641
winter,1,9,23,False,2,True,clear,24.6,31.06,0.56,22.0028,0.10030706243602866
winter,1,9,0,False,3,True,clear,23.78,27.275,0.64,19.9995,0.04094165813715456
winter,1,9,1,False,3,True,clear,23.78,27.275,0.64,22.0028,0.02968270214943705
winter,1,9,2,False,3,True,misty,23.78,27.275,0.64,19.0012,0.017400204708290685
winter,1,9,3,False,3,True,misty,23.78,27.275,0.64,19.0012,0.01023541453428864
winter,1,9,4,False,3,True,clear,22.96,26.515,0.73,16.997899999999998,0.014329580348004094
winter,1,9,5,False,3,True,clear,22.96,26.515,0.73,15.0013,0.0368474923234391
winter,1,9,6,False,3,True,clear,22.14,25.76,0.73,12.998,0.1862845445240532
winter,1,9,7,False,3,True,clear,22.14,25.76,0.77,8.9981,0.5445240532241555
winter,1,9,8,False,3,True,clear,22.96,26.515,0.73,19.9995,0.857727737973388
winter,1,9,9,False,3,True,clear,24.6,30.305,0.64,12.998,0.34186284544524054
winter,1,9,10,False,3,True,clear,24.6,29.545,0.73,19.0012,0.18935516888433981
winter,1,9,11,False,3,True,clear,26.24,31.06,0.61,16.997899999999998,0.2323439099283521
winter,1,9,12,False,3,True,clear,27.880000000000003,31.82,0.61,15.0013,0.323439099283521
winter,1,9,13,False,3,True,clear,28.7,32.575,0.58,15.0013,0.34800409416581374
winter,1,9,14,False,3,True,clear,30.34,33.335,0.48,19.0012,0.2835209825997953
winter,1,9,15,False,3,True,clear,30.34,33.335,0.48,19.9995,0.3070624360286592
winter,1,9,16,False,3,True,clear,30.34,33.335,0.45,19.0012,0.4790174002047083
winter,1,9,17,False,3,True,clear,30.34,33.335,0.48,19.9995,0.9754350051177073
winter,1,9,18,False,3,True,clear,30.34,33.335,0.48,15.0013,0.9048106448311156
winter,1,9,19,False,3,True,clear,28.7,32.575,0.54,11.0014,0.6417604912998977
winter,1,9,20,False,3,True,clear,27.06,31.06,0.69,12.998,0.44421699078812693
winter,1,9,21,False,3,True,clear,27.06,31.06,0.65,12.998,0.368474923234391
winter,1,9,22,False,3,True,rain,25.42,30.305,0.69,12.998,0.22006141248720573
winter,1,9,23,False,3,True,misty,24.6,28.79,0.78,16.997899999999998,0.11770726714431934
winter,1,9,0,False,4,True,clear,24.6,28.79,0.78,6.0032,0.06653019447287616
winter,1,9,1,False,4,True,clear,24.6,28.79,0.78,6.0032,0.021494370522006142
winter,1,9,2,False,4,True,clear,24.6,28.79,0.78,6.0032,0.016376663254861822
winter,1,9,3,False,4,True,clear,24.6,28.79,0.78,0.0,0.007164790174002047
winter,1,9,4,False,4,True,clear,22.96,26.515,0.94,8.9981,0.008188331627430911
winter,1,9,5,False,4,True,clear,23.78,27.275,0.83,0.0,0.06755373592630501
winter,1,9,6,False,4,True,clear,22.96,26.515,0.88,6.0032,0.172978505629478
winter,1,9,7,False,4,True,clear,24.6,28.79,0.78,0.0,0.5711361310133061
winter,1,9,8,False,4,True,clear,25.42,30.305,0.71,6.0032,0.812691914022518
winter,1,9,9,False,4,True,clear,27.06,31.06,0.65,0.0,0.3428863868986694
winter,1,9,10,False,4,True,misty,28.7,32.575,0.51,19.0012,0.2128966223132037
winter,1,9,11,False,4,True,misty,29.52,33.335,0.51,11.0014,0.300921187308086
winter,1,9,12,False,4,True,misty,30.34,33.335,0.48,8.9981,0.3428863868986694
winter,1,9,13,False,4,True,misty,30.34,33.335,0.48,0.0,0.3336745138178096
winter,1,9,14,False,4,True,misty,31.16,34.09,0.45,6.0032,0.2640736949846469
winter,1,9,15,False,4,True,misty,31.16,34.09,0.45,0.0,0.3029682702149437
winter,1,9,16,False,4,True,misty,29.52,33.335,0.58,22.0028,0.48311156601842375
winter,1,9,17,False,4,True,misty,27.06,31.06,0.69,19.9995,0.9263050153531218
winter,1,9,18,False,4,True,misty,27.06,31.06,0.69,15.0013,0.9201637666325486
winter,1,9,19,False,4,True,clear,27.06,31.06,0.65,8.9981,0.5721596724667349
winter,1,9,20,False,4,True,misty,26.24,30.305,0.69,15.0013,0.4677584442169908
winter,1,9,21,False,4,True,rain,25.42,28.79,0.83,19.9995,0.25895598771750256
winter,1,9,22,False,4,True,rain,25.42,28.79,0.83,19.9995,0.048106448311156604
winter,1,9,23,False,4,True,rain,25.42,28.79,0.83,11.0014,0.04605936540429888
winter,1,9,0,False,5,True,rain,24.6,27.275,0.88,11.0014,0.017400204708290685
winter,1,9,1,False,5,True,rain,24.6,27.275,0.88,0.0,0.01330603889457523
winter,1,9,2,False,5,True,rain,24.6,27.275,0.88,19.9995,0.01023541453428864
winter,1,9,3,False,5,True,misty,24.6,28.03,0.83,8.9981,0.007164790174002047
winter,1,9,4,False,5,True,rain,22.96,26.515,0.88,7.0015,0.012282497441146366
winter,1,9,5,False,5,True,clear,22.96,26.515,0.88,0.0,0.038894575230296824
winter,1,9,6,False,5,True,misty,22.96,26.515,0.94,6.0032,0.14124872057318322
winter,1,9,7,False,5,True,misty,22.96,26.515,0.94,0.0,0.4032753326509724
winter,1,9,8,False,5,True,clear,24.6,28.03,0.83,6.0032,0.721596724667349
winter,1,9,9,False,5,True,misty,25.42,28.79,0.83,7.0015,0.436028659160696
winter,1,9,10,False,5,True,misty,26.24,29.545,0.78,8.9981,0.2507676560900716
winter,1,9,11,False,5,True,misty,27.06,31.06,0.69,0.0,0.3694984646878199
winter,1,9,12,False,5,True,misty,28.7,32.575,0.54,16.997899999999998,0.3889457523029683
winter,1,9,13,False,5,True,misty,28.7,32.575,0.51,16.997899999999998,0.4196519959058342
winter,1,9,14,False,5,True,misty,28.7,32.575,0.54,16.997899999999998,0.4083930399181167
winter,1,9,15,False,5,True,misty,27.880000000000003,31.82,0.54,19.0012,0.40122824974411464
winter,1,9,16,False,5,True,misty,27.06,31.06,0.5,15.0013,0.5138178096212896
winter,1,9,17,False,5,True,misty,27.06,31.06,0.54,19.9995,0.827021494370522
winter,1,9,18,False,5,True,misty,26.24,31.06,0.5,15.0013,0.6827021494370522
winter,1,9,19,False,5,True,rain,25.42,31.06,0.5,16.997899999999998,0.5199590583418628
winter,1,9,20,False,5,True,rain,24.6,31.06,0.53,11.0014,0.34390992835209827
winter,1,9,21,False,5,True,rain,24.6,31.06,0.53,12.998,0.24257932446264074
winter,1,9,22,False,5,True,misty,23.78,27.275,0.53,15.0013,0.22517911975435004
winter,1,9,23,False,5,True,misty,22.96,26.515,0.56,12.998,0.19447287615148415
winter,1,9,0,False,6,False,clear,22.14,25.76,0.6,15.0013,0.15250767656090072
winter,1,9,1,False,6,False,clear,22.14,25.76,0.6,15.0013,0.10337768679631525
winter,1,9,2,False,6,False,misty,22.14,25.76,0.56,15.0013,0.09416581371545547
winter,1,9,3,False,6,False,misty,21.32,25.0,0.59,12.998,0.02968270214943705
winter,1,9,4,False,6,False,clear,21.32,25.0,0.59,16.997899999999998,0.014329580348004094
winter,1,9,5,False,6,False,clear,20.5,24.24,0.63,12.998,0.015353121801432957
winter,1,9,6,False,6,False,clear,20.5,24.24,0.63,16.997899999999998,0.037871033776867964
winter,1,9,7,False,6,False,clear,19.68,23.485,0.67,19.0012,0.07471852610030706
winter,1,9,8,False,6,False,clear,20.5,24.24,0.68,19.0012,0.21596724667349027
winter,1,9,9,False,6,False,clear,20.5,24.24,0.63,12.998,0.3398157625383828
winter,1,9,10,False,6,False,clear,22.14,25.76,0.56,16.997899999999998,0.48311156601842375
winter,1,9,11,False,6,False,clear,22.96,26.515,0.52,19.0012,0.6786079836233367
winter,1,9,12,False,6,False,clear,25.42,31.06,0.41,19.9995,0.6980552712384852
winter,1,9,13,False,6,False,clear,25.42,31.06,0.41,19.9995,0.7021494370522006
winter,1,9,14,False,6,False,clear,24.6,31.06,0.4,16.997899999999998,0.7676560900716479
winter,1,9,15,False,6,False,clear,24.6,31.06,0.43,16.997899999999998,0.744114636642784
winter,1,9,16,False,6,False,clear,25.42,31.06,0.41,16.997899999999998,0.7389969293756398
winter,1,9,17,False,6,False,clear,24.6,31.06,0.38,23.9994,0.7287615148413511
winter,1,9,18,False,6,False,clear,22.96,26.515,0.46,12.998,0.6079836233367452
